treatment,plant,hours,canopy_kpx,rel
M_plusMicrobe_control,m2-3 jpegs,107.49,17.98,2.4671
M_plusMicrobe_control,m2-3 jpegs,108.515,17.8,2.4427
M_plusMicrobe_control,m2-3 jpegs,109.541,17.82,2.4455
M_plusMicrobe_control,m2-3 jpegs,110.567,25.88,3.5513
M_plusMicrobe_control,m2-3 jpegs,111.593,25.02,3.4342
M_plusMicrobe_control,m2-3 jpegs,112.618,23.73,3.257
M_plusMicrobe_control,m2-3 jpegs,113.644,23.38,3.2089
M_plusMicrobe_control,m2-3 jpegs,114.669,23.24,3.1894
M_plusMicrobe_control,m2-3 jpegs,115.695,22.95,3.1494
M_plusMicrobe_control,m2-3 jpegs,116.721,23.21,3.1848
M_plusMicrobe_control,m2-3 jpegs,117.746,23.34,3.2024
M_plusMicrobe_control,m2-3 jpegs,118.772,22.99,3.1553
M_plusMicrobe_control,m2-3 jpegs,119.798,23.25,3.1908
M_plusMicrobe_control,m2-3 jpegs,120.824,15.43,2.1171
M_plusMicrobe_control,m2-3 jpegs,134.158,16.99,2.3321
M_plusMicrobe_control,m2-3 jpegs,135.183,16.72,2.2942
M_plusMicrobe_control,m2-3 jpegs,136.209,21.37,2.9325
M_plusMicrobe_control,m2-3 jpegs,137.235,21.55,2.9579
M_plusMicrobe_control,m2-3 jpegs,138.261,21.62,2.9665
M_plusMicrobe_control,m2-3 jpegs,139.286,21.7,2.978
M_plusMicrobe_control,m2-3 jpegs,140.312,21.45,2.943
M_plusMicrobe_control,m2-3 jpegs,141.338,21.69,2.9761
M_plusMicrobe_control,m2-3 jpegs,142.363,21.59,2.9623
M_plusMicrobe_control,m2-3 jpegs,143.389,21.56,2.9581
M_plusMicrobe_control,m2-3 jpegs,144.414,16.35,2.2433
M_plusMicrobe_control,m2-3 jpegs,145.44,14.6,2.0033
M_plusMicrobe_control,m2-3 jpegs,146.466,13.57,1.8618
M_plusMicrobe_control,m2-3 jpegs,147.492,13.39,1.8379
M_plusMicrobe_control,m2-3 jpegs,170.057,14.05,1.928
M_plusMicrobe_control,m2-3 jpegs,177.236,14.06,1.9289
M_plusMicrobe_control,m2-3 jpegs,178.262,13.82,1.8971
M_plusMicrobe_control,m2-3 jpegs,179.287,13.89,1.9056
M_plusMicrobe_control,m2-3 jpegs,180.313,13.82,1.8971
M_plusMicrobe_control,m2-3 jpegs,182.364,14.9,2.0447
M_plusMicrobe_control,m2-3 jpegs,183.39,15.62,2.1434
M_plusMicrobe_control,m2-3 jpegs,185.442,14.6,2.0037
M_plusMicrobe_control,m2-3 jpegs,186.467,14.8,2.0317
M_plusMicrobe_control,m2-3 jpegs,187.493,15.42,2.1161
M_plusMicrobe_control,m2-3 jpegs,188.519,14.41,1.978
M_plusMicrobe_control,m2-3 jpegs,205.955,15.38,2.1103
M_plusMicrobe_control,m2-3 jpegs,206.981,16.95,2.3265
M_plusMicrobe_control,m2-3 jpegs,208.006,17.97,2.4656
M_plusMicrobe_control,m2-3 jpegs,210.057,19.66,2.6973
M_plusMicrobe_control,m2-3 jpegs,211.083,20.32,2.7881
M_plusMicrobe_control,m2-3 jpegs,212.109,19.86,2.7255
M_plusMicrobe_control,m2-3 jpegs,213.134,15.05,2.0653
M_plusMicrobe_control,m2-3 jpegs,214.16,14.71,2.0185
M_plusMicrobe_control,m2-3 jpegs,217.237,14.36,1.9708
M_plusMicrobe_control,m2-3 jpegs,218.263,14.33,1.966
M_plusMicrobe_control,m2-3 jpegs,219.289,14.56,1.9978
M_plusMicrobe_control,m2-3 jpegs,220.314,14.64,2.0095
M_plusMicrobe_control,m2-3 jpegs,259.283,19.65,2.6967
M_plusMicrobe_control,m2-3 jpegs,260.309,16.19,2.2214
M_plusMicrobe_control,m2-3 jpegs,261.334,14.64,2.0095
M_plusMicrobe_control,m2-3 jpegs,262.36,16.7,2.2915
M_plusMicrobe_control,m2-3 jpegs,264.411,14.57,2.0001
M_plusMicrobe_control,m2-3 jpegs,265.437,14.6,2.0029
M_plusMicrobe_control,m2-3 jpegs,266.463,14.56,1.9984
M_plusMicrobe_control,m2-3 jpegs,267.488,14.94,2.0508
M_plusMicrobe_control,m2-3 jpegs,271.591,14.79,2.0295
M_plusMicrobe_control,m2-3 jpegs,272.617,14.86,2.0397
M_plusMicrobe_control,m2-3 jpegs,273.642,14.96,2.0523
M_plusMicrobe_control,m2-3 jpegs,276.719,14.85,2.0383
M_plusMicrobe_control,m2-3 jpegs,281.848,22.2,3.0468
M_plusMicrobe_control,m2-3 jpegs,283.9,22.12,3.0355
M_plusMicrobe_control,m2-5 jpegs,0.0,22.57,1.0
M_plusMicrobe_control,m2-5 jpegs,1.026,22.6,1.0012
M_plusMicrobe_control,m2-5 jpegs,2.051,22.82,1.0109
M_plusMicrobe_control,m2-5 jpegs,3.077,22.8,1.0102
M_plusMicrobe_control,m2-5 jpegs,4.103,22.46,0.9954
M_plusMicrobe_control,m2-5 jpegs,5.128,22.49,0.9964
M_plusMicrobe_control,m2-5 jpegs,6.154,22.47,0.9958
M_plusMicrobe_control,m2-5 jpegs,7.18,21.93,0.9715
M_plusMicrobe_control,m2-5 jpegs,8.206,21.58,0.9561
M_plusMicrobe_control,m2-5 jpegs,9.231,20.9,0.926
M_plusMicrobe_control,m2-5 jpegs,10.257,19.49,0.8635
M_plusMicrobe_control,m2-5 jpegs,11.283,18.81,0.8336
M_plusMicrobe_control,m2-5 jpegs,12.308,17.69,0.7836
M_plusMicrobe_control,m2-5 jpegs,13.334,18.6,0.8243
M_plusMicrobe_control,m2-5 jpegs,14.36,20.31,0.9
M_plusMicrobe_control,m2-5 jpegs,19.488,18.79,0.8326
M_plusMicrobe_control,m2-5 jpegs,37.951,16.96,0.7514
M_plusMicrobe_control,m2-5 jpegs,43.079,17.39,0.7704
M_plusMicrobe_control,m2-5 jpegs,44.105,17.52,0.7761
M_plusMicrobe_control,m2-5 jpegs,45.131,17.41,0.7715
M_plusMicrobe_control,m2-5 jpegs,46.156,17.39,0.7707
M_plusMicrobe_control,m2-5 jpegs,47.182,16.86,0.747
M_plusMicrobe_control,m2-5 jpegs,49.233,16.87,0.7474
M_plusMicrobe_control,m2-5 jpegs,50.259,17.15,0.7599
M_plusMicrobe_control,m2-5 jpegs,51.284,17.2,0.7622
M_plusMicrobe_control,m2-5 jpegs,52.31,17.13,0.759
M_plusMicrobe_control,m2-5 jpegs,53.336,17.07,0.7561
M_plusMicrobe_control,m2-5 jpegs,54.362,16.83,0.7455
M_plusMicrobe_control,m2-5 jpegs,55.387,16.95,0.7509
M_plusMicrobe_control,m2-5 jpegs,57.439,17.11,0.7583
M_plusMicrobe_control,m2-5 jpegs,60.516,17.01,0.7536
M_plusMicrobe_control,m2-5 jpegs,93.337,16.47,0.7299
M_plusMicrobe_control,m2-5 jpegs,94.363,16.32,0.7229
M_plusMicrobe_control,m2-5 jpegs,95.389,16.38,0.7257
M_plusMicrobe_control,m2-5 jpegs,96.414,16.4,0.7268
M_plusMicrobe_control,m2-5 jpegs,97.44,16.45,0.7287
M_plusMicrobe_control,m2-5 jpegs,98.466,16.19,0.7172
M_plusMicrobe_control,m2-5 jpegs,100.517,16.37,0.7253
M_plusMicrobe_control,m2-5 jpegs,101.543,16.2,0.7178
M_plusMicrobe_control,m2-5 jpegs,102.568,16.33,0.7235
M_plusMicrobe_control,m2-5 jpegs,103.594,16.23,0.7193
M_plusMicrobe_control,m2-5 jpegs,104.62,16.35,0.7244
M_plusMicrobe_control,m2-5 jpegs,105.645,16.36,0.7249
M_plusMicrobe_control,m2-5 jpegs,111.799,16.31,0.7227
M_plusMicrobe_control,m2-5 jpegs,120.004,16.21,0.7181
M_plusMicrobe_control,m2-5 jpegs,146.672,16.04,0.7106
M_plusMicrobe_control,m2-5 jpegs,147.698,15.91,0.7052
M_plusMicrobe_control,m2-5 jpegs,148.723,15.97,0.7078
M_plusMicrobe_control,m2-5 jpegs,150.768,15.81,0.7007
M_plusMicrobe_control,m2-5 jpegs,151.793,15.7,0.6957
M_plusMicrobe_control,m2-5 jpegs,152.819,15.85,0.7023
M_plusMicrobe_control,m2-5 jpegs,153.845,15.96,0.7072
M_plusMicrobe_control,m2-5 jpegs,154.871,15.85,0.7023
M_plusMicrobe_control,m2-5 jpegs,155.896,15.8,0.7
M_plusMicrobe_control,m2-5 jpegs,156.922,15.75,0.6979
M_plusMicrobe_control,m2-5 jpegs,157.948,15.87,0.703
M_plusMicrobe_control,m2-5 jpegs,162.05,15.76,0.6985
M_plusMicrobe_control,m2-5 jpegs,204.105,15.43,0.6836
M_plusMicrobe_control,m2-5 jpegs,205.131,15.31,0.6784
M_plusMicrobe_control,m2-5 jpegs,206.156,15.51,0.6872
M_plusMicrobe_control,m2-5 jpegs,207.182,15.87,0.7033
M_plusMicrobe_control,m2-6 jpegs,0.0,14.65,1.0
M_plusMicrobe_control,m2-6 jpegs,1.026,14.29,0.9752
M_plusMicrobe_control,m2-6 jpegs,2.051,14.11,0.9633
M_plusMicrobe_control,m2-6 jpegs,3.077,13.14,0.8969
M_plusMicrobe_control,m2-6 jpegs,4.103,13.06,0.8914
M_plusMicrobe_control,m2-6 jpegs,5.128,13.74,0.9382
M_plusMicrobe_control,m2-6 jpegs,6.154,12.97,0.8853
M_plusMicrobe_control,m2-6 jpegs,7.18,12.88,0.8793
M_plusMicrobe_control,m2-6 jpegs,8.206,12.9,0.8807
M_plusMicrobe_control,m2-6 jpegs,9.231,12.63,0.8622
M_plusMicrobe_control,m2-6 jpegs,10.257,12.44,0.8489
M_plusMicrobe_control,m2-6 jpegs,11.283,12.33,0.8417
M_plusMicrobe_control,m2-6 jpegs,12.308,12.41,0.8469
M_plusMicrobe_control,m2-6 jpegs,13.334,12.34,0.8424
M_plusMicrobe_control,m2-6 jpegs,14.36,12.46,0.8507
M_plusMicrobe_control,m2-6 jpegs,15.386,12.29,0.8388
M_plusMicrobe_control,m2-6 jpegs,16.411,13.07,0.8925
M_plusMicrobe_control,m2-6 jpegs,17.437,12.27,0.8376
M_plusMicrobe_control,m2-6 jpegs,18.462,12.55,0.8564
M_plusMicrobe_control,m2-6 jpegs,19.488,12.19,0.8319
M_plusMicrobe_control,m2-6 jpegs,20.514,12.03,0.8215
M_plusMicrobe_control,m2-6 jpegs,21.539,12.04,0.822
M_plusMicrobe_control,m2-6 jpegs,22.565,12.17,0.831
M_plusMicrobe_control,m2-6 jpegs,23.591,12.12,0.8277
M_plusMicrobe_control,m2-6 jpegs,24.616,12.12,0.8277
M_plusMicrobe_control,m2-6 jpegs,25.642,12.0,0.8194
M_plusMicrobe_control,m2-6 jpegs,26.668,12.16,0.8299
M_plusMicrobe_control,m2-6 jpegs,27.694,12.41,0.8469
M_plusMicrobe_control,m2-6 jpegs,28.719,12.28,0.8381
M_plusMicrobe_control,m2-6 jpegs,29.745,12.19,0.8319
M_plusMicrobe_control,m2-6 jpegs,30.771,12.36,0.8437
M_plusMicrobe_control,m2-6 jpegs,31.796,12.15,0.8295
M_plusMicrobe_control,m2-6 jpegs,32.822,12.7,0.8672
M_plusMicrobe_control,m2-6 jpegs,33.848,12.65,0.8634
M_plusMicrobe_control,m2-6 jpegs,34.874,12.63,0.8625
M_plusMicrobe_control,m2-6 jpegs,35.899,12.31,0.8402
M_plusMicrobe_control,m2-6 jpegs,36.925,12.23,0.8347
M_plusMicrobe_control,m2-6 jpegs,37.951,12.62,0.8615
M_plusMicrobe_control,m2-6 jpegs,38.976,12.46,0.8507
M_plusMicrobe_control,m2-6 jpegs,40.002,11.97,0.8171
M_plusMicrobe_control,m2-6 jpegs,41.028,12.92,0.8818
M_plusMicrobe_control,m2-6 jpegs,42.053,11.99,0.8183
M_plusMicrobe_control,m2-6 jpegs,43.079,12.25,0.8364
M_plusMicrobe_control,m2-6 jpegs,44.105,12.13,0.8282
M_plusMicrobe_control,m2-6 jpegs,45.131,12.72,0.8686
M_plusMicrobe_control,m2-6 jpegs,46.156,13.1,0.8943
M_plusMicrobe_control,m2-6 jpegs,47.182,11.81,0.8059
M_plusMicrobe_control,m2-6 jpegs,48.207,13.19,0.9002
M_plusMicrobe_control,m2-6 jpegs,49.233,13.4,0.9145
M_plusMicrobe_control,m2-6 jpegs,50.259,13.78,0.9408
M_plusMicrobe_control,m2-6 jpegs,51.284,14.38,0.9815
M_plusMicrobe_control,m2-6 jpegs,52.31,14.5,0.9896
M_plusMicrobe_control,m2-6 jpegs,53.336,14.41,0.9834
M_plusMicrobe_control,m2-6 jpegs,54.362,14.31,0.9766
M_plusMicrobe_control,m2-6 jpegs,55.387,14.3,0.9763
M_plusMicrobe_control,m2-6 jpegs,56.413,14.33,0.978
M_plusMicrobe_control,m2-6 jpegs,57.439,13.97,0.9535
M_plusMicrobe_control,m2-6 jpegs,58.464,13.91,0.9496
M_plusMicrobe_control,m2-6 jpegs,59.49,13.94,0.9513
M_plusMicrobe_control,m2-6 jpegs,60.516,13.98,0.9543
M_plusMicrobe_control,m2-6 jpegs,61.541,14.2,0.9691
M_plusMicrobe_control,m2-6 jpegs,62.567,13.97,0.9536
M_plusMicrobe_control,m2-6 jpegs,63.592,14.01,0.956
M_plusMicrobe_control,m2-6 jpegs,64.618,14.15,0.9662
M_plusMicrobe_control,m2-6 jpegs,65.644,13.87,0.9471
M_plusMicrobe_control,m2-6 jpegs,66.67,14.12,0.964
M_plusMicrobe_control,m2-6 jpegs,67.695,13.94,0.9515
M_plusMicrobe_control,m2-6 jpegs,68.721,14.82,1.0119
M_plusMicrobe_control,m2-6 jpegs,69.747,14.87,1.0147
M_plusMicrobe_control,m2-6 jpegs,70.772,14.59,0.9958
M_plusMicrobe_control,m2-6 jpegs,71.798,14.4,0.9829
M_plusMicrobe_control,m2-6 jpegs,72.824,13.94,0.9517
M_plusMicrobe_control,m2-6 jpegs,73.849,14.5,0.9901
M_plusMicrobe_control,m2-6 jpegs,74.875,14.42,0.9842
M_plusMicrobe_control,m2-6 jpegs,75.901,14.19,0.9689
M_plusMicrobe_control,m2-6 jpegs,76.926,14.26,0.9734
M_plusMicrobe_control,m2-6 jpegs,77.952,14.41,0.9838
M_plusMicrobe_control,m2-6 jpegs,78.978,14.79,1.0094
M_plusMicrobe_control,m2-6 jpegs,80.004,14.79,1.0099
M_plusMicrobe_control,m2-6 jpegs,81.029,14.62,0.998
M_plusMicrobe_control,m2-6 jpegs,82.055,14.74,1.0063
M_plusMicrobe_control,m2-6 jpegs,83.081,14.31,0.9771
M_plusMicrobe_control,m2-6 jpegs,84.106,14.73,1.0055
M_plusMicrobe_control,m2-6 jpegs,85.132,14.72,1.005
M_plusMicrobe_control,m2-6 jpegs,86.157,14.58,0.9952
M_plusMicrobe_control,m2-6 jpegs,87.183,14.64,0.9992
M_plusMicrobe_control,m2-6 jpegs,88.209,14.19,0.9689
M_plusMicrobe_control,m2-6 jpegs,89.235,14.26,0.9734
M_plusMicrobe_control,m2-6 jpegs,90.26,14.19,0.9687
M_plusMicrobe_control,m2-6 jpegs,91.286,14.05,0.9589
M_plusMicrobe_control,m2-6 jpegs,92.312,13.98,0.9544
M_plusMicrobe_control,m2-6 jpegs,93.337,14.22,0.9704
M_plusMicrobe_control,m2-6 jpegs,94.363,14.35,0.9794
M_plusMicrobe_control,m2-6 jpegs,95.389,14.49,0.9892
M_plusMicrobe_control,m2-6 jpegs,96.414,13.64,0.9308
M_plusMicrobe_control,m2-6 jpegs,97.44,14.52,0.9913
M_plusMicrobe_control,m2-6 jpegs,98.466,14.0,0.9557
M_plusMicrobe_control,m2-6 jpegs,99.491,14.45,0.9867
M_plusMicrobe_control,m2-6 jpegs,100.517,14.42,0.9846
M_plusMicrobe_control,m2-6 jpegs,101.543,14.21,0.9697
M_plusMicrobe_control,m2-6 jpegs,102.568,14.33,0.9782
M_plusMicrobe_control,m2-6 jpegs,103.594,14.37,0.981
M_plusMicrobe_control,m2-6 jpegs,104.619,14.08,0.961
M_plusMicrobe_control,m2-6 jpegs,105.645,14.36,0.98
M_plusMicrobe_control,m2-6 jpegs,106.671,13.74,0.9383
M_plusMicrobe_control,m2-6 jpegs,107.697,13.66,0.9323
M_plusMicrobe_control,m2-6 jpegs,108.722,13.69,0.9345
M_plusMicrobe_control,m2-6 jpegs,109.748,13.66,0.9326
M_plusMicrobe_control,m2-6 jpegs,110.774,13.56,0.9258
M_plusMicrobe_control,m2-6 jpegs,111.799,13.43,0.9168
M_plusMicrobe_control,m2-6 jpegs,112.825,13.08,0.8928
M_plusMicrobe_control,m2-6 jpegs,113.851,13.02,0.8891
M_plusMicrobe_control,m2-6 jpegs,114.876,13.12,0.8956
M_plusMicrobe_control,m2-6 jpegs,115.902,13.06,0.8915
M_plusMicrobe_control,m2-6 jpegs,116.927,13.21,0.9016
M_plusMicrobe_control,m2-6 jpegs,117.953,12.82,0.8752
M_plusMicrobe_control,m2-6 jpegs,118.979,13.22,0.9026
M_plusMicrobe_control,m2-6 jpegs,120.004,12.91,0.8816
M_plusMicrobe_control,m2-6 jpegs,121.03,12.91,0.8816
M_plusMicrobe_control,m2-6 jpegs,122.056,13.32,0.9095
M_plusMicrobe_control,m2-6 jpegs,123.081,13.21,0.9018
M_plusMicrobe_control,m2-6 jpegs,124.107,12.79,0.8729
M_plusMicrobe_control,m2-6 jpegs,125.133,12.77,0.8719
M_plusMicrobe_control,m2-6 jpegs,126.159,13.2,0.9014
M_plusMicrobe_control,m2-6 jpegs,127.184,13.2,0.9011
M_plusMicrobe_control,m2-6 jpegs,128.21,13.48,0.9203
M_plusMicrobe_control,m2-6 jpegs,129.236,13.28,0.9064
M_plusMicrobe_control,m2-6 jpegs,130.261,13.01,0.8878
M_plusMicrobe_control,m2-6 jpegs,131.287,12.96,0.8844
M_plusMicrobe_control,m2-6 jpegs,132.312,13.88,0.9472
M_plusMicrobe_control,m2-6 jpegs,133.338,13.46,0.9186
M_plusMicrobe_control,m2-6 jpegs,134.364,13.72,0.9366
M_plusMicrobe_control,m2-6 jpegs,135.39,13.7,0.9351
M_plusMicrobe_control,m2-6 jpegs,136.415,14.07,0.9603
M_plusMicrobe_control,m2-6 jpegs,137.441,13.55,0.9248
M_plusMicrobe_control,m2-6 jpegs,138.467,13.55,0.9252
M_plusMicrobe_control,m2-6 jpegs,139.492,13.73,0.9375
M_plusMicrobe_control,m2-6 jpegs,140.518,13.27,0.9061
M_plusMicrobe_control,m2-6 jpegs,141.544,13.08,0.8929
M_plusMicrobe_control,m2-6 jpegs,142.569,12.82,0.8749
M_plusMicrobe_control,m2-6 jpegs,143.595,12.93,0.8828
M_plusMicrobe_control,m2-6 jpegs,144.621,13.13,0.8966
M_plusMicrobe_control,m2-6 jpegs,145.646,13.34,0.9104
M_plusMicrobe_control,m2-6 jpegs,146.672,13.09,0.8936
M_plusMicrobe_control,m2-6 jpegs,147.698,12.65,0.8638
M_plusMicrobe_control,m2-6 jpegs,148.723,12.98,0.886
M_plusMicrobe_control,m2-6 jpegs,149.749,12.96,0.8844
M_plusMicrobe_control,m2-6 jpegs,150.775,12.57,0.8582
M_plusMicrobe_control,m2-6 jpegs,151.793,14.12,0.964
M_plusMicrobe_control,m2-6 jpegs,152.819,12.75,0.8703
M_plusMicrobe_control,m2-6 jpegs,153.845,15.08,1.0293
M_plusMicrobe_control,m2-6 jpegs,154.87,15.81,1.0791
M_plusMicrobe_control,m2-6 jpegs,155.896,14.88,1.016
M_plusMicrobe_control,m2-6 jpegs,156.922,15.84,1.0811
M_plusMicrobe_control,m2-6 jpegs,157.947,14.63,0.9989
M_plusMicrobe_control,m2-6 jpegs,158.973,15.44,1.0538
M_plusMicrobe_control,m2-6 jpegs,159.999,15.28,1.0429
M_plusMicrobe_control,m2-6 jpegs,161.024,15.13,1.033
M_plusMicrobe_control,m2-6 jpegs,162.05,14.74,1.0064
M_plusMicrobe_control,m2-6 jpegs,163.076,15.21,1.0386
M_plusMicrobe_control,m2-6 jpegs,164.102,14.72,1.0048
M_plusMicrobe_control,m2-6 jpegs,165.127,15.02,1.0256
M_plusMicrobe_control,m2-6 jpegs,166.153,15.22,1.039
M_plusMicrobe_control,m2-6 jpegs,167.179,15.02,1.0251
M_plusMicrobe_control,m2-6 jpegs,168.204,15.19,1.0369
M_plusMicrobe_control,m2-6 jpegs,169.23,14.61,0.9971
M_plusMicrobe_control,m2-6 jpegs,170.256,15.58,1.0633
M_plusMicrobe_control,m2-6 jpegs,171.281,15.47,1.0561
M_plusMicrobe_control,m2-6 jpegs,172.307,15.42,1.0528
M_plusMicrobe_control,m2-6 jpegs,173.333,15.75,1.0752
M_plusMicrobe_control,m2-6 jpegs,174.358,15.38,1.0501
M_plusMicrobe_control,m2-6 jpegs,175.384,15.55,1.0615
M_plusMicrobe_control,m2-6 jpegs,176.41,15.74,1.0743
M_plusMicrobe_control,m2-6 jpegs,177.436,15.71,1.0727
M_plusMicrobe_control,m2-6 jpegs,178.461,15.43,1.0531
M_plusMicrobe_control,m2-6 jpegs,179.487,15.12,1.032
M_plusMicrobe_control,m2-6 jpegs,180.512,15.31,1.0448
M_plusMicrobe_control,m2-6 jpegs,181.538,15.23,1.0396
M_plusMicrobe_control,m2-6 jpegs,182.564,15.23,1.0394
M_plusMicrobe_control,m2-6 jpegs,183.59,15.68,1.07
M_plusMicrobe_control,m2-6 jpegs,184.615,15.54,1.0607
M_plusMicrobe_control,m2-6 jpegs,185.641,15.34,1.0473
M_plusMicrobe_control,m2-6 jpegs,186.667,15.49,1.0575
M_plusMicrobe_control,m2-6 jpegs,187.693,15.92,1.0868
M_plusMicrobe_control,m2-6 jpegs,188.719,15.84,1.0812
M_plusMicrobe_control,m2-6 jpegs,189.744,15.51,1.0586
M_plusMicrobe_control,m2-6 jpegs,190.77,15.48,1.0565
M_plusMicrobe_control,m2-6 jpegs,191.796,15.8,1.0786
M_plusMicrobe_control,m2-6 jpegs,192.822,15.21,1.038
M_plusMicrobe_control,m2-6 jpegs,193.847,15.01,1.0248
M_plusMicrobe_control,m2-6 jpegs,194.873,15.53,1.0599
M_plusMicrobe_control,m2-6 jpegs,195.899,14.9,1.0173
M_plusMicrobe_control,m2-6 jpegs,196.925,15.51,1.0588
M_plusMicrobe_control,m2-6 jpegs,197.951,15.6,1.0651
M_plusMicrobe_control,m2-6 jpegs,198.976,15.32,1.0458
M_plusMicrobe_control,m2-6 jpegs,200.002,15.28,1.0427
M_plusMicrobe_control,m2-6 jpegs,201.027,15.7,1.0715
M_plusMicrobe_control,m2-6 jpegs,202.053,15.7,1.072
M_plusMicrobe_control,m2-6 jpegs,203.079,15.52,1.0597
M_plusMicrobe_control,m2-6 jpegs,204.105,15.55,1.0614
M_plusMicrobe_control,m2-6 jpegs,205.131,15.38,1.0502
M_plusMicrobe_control,m2-6 jpegs,206.156,15.64,1.0676
M_plusMicrobe_control,m2-6 jpegs,207.182,15.37,1.0492
M_plusMicrobe_control,m2-6 jpegs,208.207,15.76,1.076
X_minusMicrobe_control,X4-1 jpegs,0.0,17.87,1.0
X_minusMicrobe_control,X4-1 jpegs,1.026,17.76,0.9937
X_minusMicrobe_control,X4-1 jpegs,2.051,17.84,0.998
X_minusMicrobe_control,X4-1 jpegs,3.077,17.5,0.9794
X_minusMicrobe_control,X4-1 jpegs,4.103,18.41,1.0302
X_minusMicrobe_control,X4-1 jpegs,5.128,17.86,0.9991
X_minusMicrobe_control,X4-1 jpegs,6.154,17.77,0.9941
X_minusMicrobe_control,X4-1 jpegs,7.18,17.97,1.0056
X_minusMicrobe_control,X4-1 jpegs,8.206,17.53,0.9808
X_minusMicrobe_control,X4-1 jpegs,9.231,17.63,0.9865
X_minusMicrobe_control,X4-1 jpegs,10.257,17.36,0.9713
X_minusMicrobe_control,X4-1 jpegs,13.334,16.7,0.9345
X_minusMicrobe_control,X4-1 jpegs,51.285,14.91,0.8343
X_minusMicrobe_control,X4-1 jpegs,52.31,15.01,0.84
X_minusMicrobe_control,X4-1 jpegs,53.336,15.31,0.8565
X_minusMicrobe_control,X4-1 jpegs,54.362,15.05,0.8423
X_minusMicrobe_control,X4-1 jpegs,55.387,15.04,0.8415
X_minusMicrobe_control,X4-1 jpegs,56.413,14.7,0.8227
X_minusMicrobe_control,X4-1 jpegs,57.439,15.22,0.8517
X_minusMicrobe_control,X4-1 jpegs,58.464,14.99,0.839
X_minusMicrobe_control,X4-1 jpegs,59.49,15.01,0.8396
X_minusMicrobe_control,X4-1 jpegs,60.516,15.0,0.8393
X_minusMicrobe_control,X4-1 jpegs,61.541,15.09,0.8441
X_minusMicrobe_control,X4-1 jpegs,62.567,15.05,0.8422
X_minusMicrobe_control,X4-1 jpegs,63.593,14.91,0.8344
X_minusMicrobe_control,X4-1 jpegs,104.62,16.4,0.9176
X_minusMicrobe_control,X4-1 jpegs,106.671,16.3,0.912
X_minusMicrobe_control,X4-1 jpegs,108.722,16.06,0.8988
X_minusMicrobe_control,X4-1 jpegs,109.748,15.99,0.895
X_minusMicrobe_control,X4-1 jpegs,110.774,15.97,0.8938
X_minusMicrobe_control,X4-1 jpegs,111.799,15.84,0.8865
X_minusMicrobe_control,X4-1 jpegs,112.825,15.82,0.8853
X_minusMicrobe_control,X4-1 jpegs,113.851,15.95,0.8927
X_minusMicrobe_control,X4-1 jpegs,114.876,15.82,0.8851
X_minusMicrobe_control,X4-1 jpegs,115.902,15.6,0.873
X_minusMicrobe_control,X4-1 jpegs,116.927,15.98,0.8944
X_minusMicrobe_control,X4-1 jpegs,117.953,16.08,0.9
X_minusMicrobe_control,X4-1 jpegs,118.979,15.82,0.8852
X_minusMicrobe_control,X4-1 jpegs,120.005,15.95,0.8925
X_minusMicrobe_control,X4-1 jpegs,121.03,15.98,0.8943
X_minusMicrobe_control,X4-1 jpegs,153.845,16.66,0.9325
X_minusMicrobe_control,X4-1 jpegs,154.871,16.84,0.9423
X_minusMicrobe_control,X4-1 jpegs,155.896,16.72,0.9354
X_minusMicrobe_control,X4-1 jpegs,156.922,16.47,0.9218
X_minusMicrobe_control,X4-1 jpegs,157.947,16.45,0.9203
X_minusMicrobe_control,X4-1 jpegs,158.973,16.57,0.9273
X_minusMicrobe_control,X4-1 jpegs,159.999,16.62,0.9303
X_minusMicrobe_control,X4-1 jpegs,161.025,16.31,0.9127
X_minusMicrobe_control,X4-1 jpegs,162.05,16.44,0.92
X_minusMicrobe_control,X4-1 jpegs,163.076,16.4,0.9176
X_minusMicrobe_control,X4-1 jpegs,164.102,16.69,0.9337
X_minusMicrobe_control,X4-1 jpegs,166.153,16.43,0.9194
X_minusMicrobe_control,X4-1 jpegs,167.179,16.45,0.9203
X_minusMicrobe_control,X4-1 jpegs,168.204,16.64,0.9313
X_minusMicrobe_control,X4-1 jpegs,173.333,17.28,0.9669
X_minusMicrobe_control,x4-4 jpegs,0.0,9.99,1.0
X_minusMicrobe_control,x4-4 jpegs,5.128,10.5,1.0511
X_minusMicrobe_control,x4-4 jpegs,6.154,10.63,1.0644
X_minusMicrobe_control,x4-4 jpegs,8.206,10.59,1.0598
X_minusMicrobe_control,x4-4 jpegs,9.231,10.55,1.0563
X_minusMicrobe_control,x4-4 jpegs,10.257,10.46,1.047
X_minusMicrobe_control,x4-4 jpegs,11.283,10.3,1.0308
X_minusMicrobe_control,x4-4 jpegs,12.309,10.34,1.0354
X_minusMicrobe_control,x4-4 jpegs,13.334,10.43,1.0442
X_minusMicrobe_control,x4-4 jpegs,14.36,10.15,1.0162
X_minusMicrobe_control,x4-4 jpegs,15.386,10.26,1.0272
X_minusMicrobe_control,x4-4 jpegs,16.411,10.24,1.0248
X_minusMicrobe_control,x4-4 jpegs,17.437,10.31,1.0322
X_minusMicrobe_control,x4-4 jpegs,19.488,10.2,1.0213
X_minusMicrobe_control,x4-4 jpegs,20.514,10.15,1.0163
